URL: /documentation
Timestamp: Fri Jun 07 2024 16:09:44 GMT-0400 (Eastern Daylight Time)
::1 - - [12/Jun/2024:22:38:18 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:20 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:21 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:28 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:32 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:51 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:55 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:38:55 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:39:01 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:40:15 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:40:16 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:40:22 +0000] "GET /d HTTP/1.1" 404 140 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:40:47 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:40:50 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:45:54 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:45:56 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:46:03 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [12/Jun/2024:22:46:04 +0000] "GET /documentatio HTTP/1.1" 404 151 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:04:00 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:04:01 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:06:17 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:06:26 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:06:26 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:06:31 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:02:06:31 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:14:55:32 +0000] "GET /favicon.ico HTTP/1.1" 404 150 "http://localhost:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:14:55:36 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:14:55:37 +0000] "GET /documentation/ HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [13/Jun/2024:14:56:25 +0000] "GET /secreturl HTTP/1.1" 200 51 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
::1 - - [20/Jun/2024:20:29:07 +0000] "GET / HTTP/1.1" 200 18 "-" "PostmanRuntime/7.39.0"
::1 - - [20/Jun/2024:20:31:17 +0000] "GET /movies/title HTTP/1.1" 404 151 "-" "PostmanRuntime/7.39.0"
::1 - - [20/Jun/2024:20:33:42 +0000] "GET /secreturl HTTP/1.1" 200 51 "-" "PostmanRuntime/7.39.0"
::1 - - [20/Jun/2024:20:34:39 +0000] "GET /secretuurl HTTP/1.1" 404 149 "-" "PostmanRuntime/7.39.0"
::1 - - [20/Jun/2024:20:34:59 +0000] "GET /secretuurl HTTP/1.1" 404 149 "-" "PostmanRuntime/7.39.0"
::1 - - [20/Jun/2024:20:48:14 +0000] "POST /movies/users HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [20/Jun/2024:20:49:55 +0000] "POST /movies/users HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [23/Jun/2024:19:40:36 +0000] "POST /movies/users HTTP/1.1" 500 1426 "-" "PostmanRuntime/7.39.0"
::1 - - [23/Jun/2024:19:40:48 +0000] "POST /movies/users HTTP/1.1" 500 1426 "-" "PostmanRuntime/7.39.0"
::1 - - [23/Jun/2024:19:41:26 +0000] "POST /movies/users HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [23/Jun/2024:19:41:50 +0000] "POST /movies/users HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [23/Jun/2024:19:41:58 +0000] "POST /movies/users HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [24/Jun/2024:17:44:49 +0000] "POST /movies/users HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [24/Jun/2024:17:51:07 +0000] "POST /users/:id HTTP/1.1" 404 149 "-" "PostmanRuntime/7.39.0"
::1 - - [24/Jun/2024:17:51:15 +0000] "POST /users/:id HTTP/1.1" 404 149 "-" "PostmanRuntime/7.39.0"
::1 - - [24/Jun/2024:17:52:01 +0000] "POST /users/:id HTTP/1.1" 404 149 "-" "PostmanRuntime/7.39.0"
::1 - - [24/Jun/2024:17:52:33 +0000] "POST /users/8 HTTP/1.1" 404 147 "-" "PostmanRuntime/7.39.0"
::1 - - [05/Jul/2024:18:47:52 +0000] "GET /users/bigbob HTTP/1.1" 404 151 "-" "PostmanRuntime/7.39.0"
::1 - - [05/Jul/2024:18:50:56 +0000] "GET /users/bigphil HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [08/Jul/2024:18:13:22 +0000] "GET /users/bigphil HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:18:53:14 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:18:53:21 +0000] "GET /Users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:18:53:36 +0000] "GET /users/bigphil HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:20:28 +0000] "GET /Genres/ HTTP/1.1" 404 146 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:20:50 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:20:52 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:21:06 +0000] "GET //bigphil HTTP/1.1" 404 147 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:24:05 +0000] "GET /users/bigphil HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:24:46 +0000] "GET /users/bigtony HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:25:23 +0000] "GET /users/bigtony HTTP/1.1" 404 152 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:25:27 +0000] "GET /user HTTP/1.1" 404 143 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:25:29 +0000] "GET /users HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:25:30 +0000] "GET /users/ HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [12/Jul/2024:19:25:40 +0000] "GET /moviies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.39.0"
<<<<<<< Updated upstream
=======
::1 - - [17/Jul/2024:18:43:33 +0000] "PUT /users/5/Superbad HTTP/1.1" 404 155 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:18:52:41 +0000] "DELETE /users/bigjim/Sicario HTTP/1.1" 404 162 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:18:55:15 +0000] "GET /users/bigjim HTTP/1.1" 404 151 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:18:55:24 +0000] "GET /users/bigjim HTTP/1.1" 404 151 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:18:59:19 +0000] "DELETE /bigtonybaloney/This%20is%2040 HTTP/1.1" 404 171 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:18:59:43 +0000] "DELETE /bigbob/Sicario HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:19:00:39 +0000] "DELETE /bigbob/Sicario HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:19:00:43 +0000] "DELETE /bigbob/Sicario HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:19:01:09 +0000] "DELETE /bigbob/Sicario HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:19:03:15 +0000] "DELETE /bigbob/Sicario HTTP/1.1" 404 156 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:19:14:13 +0000] "PUT /users/bigbob/FavoriteMovies/Superbad HTTP/1.1" 404 175 "-" "PostmanRuntime/7.39.0"
::1 - - [17/Jul/2024:19:15:58 +0000] "PUT /users/bigbob/FavoriteMovies/Superbad HTTP/1.1" 404 175 "-" "PostmanRuntime/7.39.0"
>>>>>>> Stashed changes
::1 - - [18/Jul/2024:00:45:44 +0000] "POST /movies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:37:36 +0000] "GET /usjers/bigbobFavoriteMovies/The%20Green%20Mile HTTP/1.1" 404 185 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:38:09 +0000] "GET /usjers/bigbob/FavoriteMovies/The%20Green%20Mile?bigbob=puppy HTTP/1.1" 404 186 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:38:19 +0000] "GET /users/bigbob/FavoriteMovies/The%20Green%20Mile?bigbob=puppy HTTP/1.1" 404 185 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:39:23 +0000] "GET /users/bigbob/FavoriteMovies/The%20Green%20Mile?bigbob=puppy1 HTTP/1.1" 404 185 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:45:41 +0000] "POST /login?bigbob=puppy HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:46:23 +0000] "POST /login?bigbob=puppy HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:48:41 +0000] "POST /login?bigbob=puppy1 HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:16:48:48 +0000] "POST /login HTTP/1.1" 404 145 "-" "PostmanRuntime/7.39.0"
::1 - - [18/Jul/2024:23:30:29 +0000] "GET /lmovies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.39.0"
::1 - - [19/Jul/2024:17:07:54 +0000] "DELETE /movie_api.herokuapp/users/biglarry HTTP/1.1" 404 176 "-" "PostmanRuntime/7.39.0"
::1 - - [22/Jul/2024:22:13:47 +0000] "GET /login?Username=bigbob&Password=puppy1 HTTP/1.1" 404 144 "-" "PostmanRuntime/7.39.0"
::1 - - [25/Jul/2024:19:29:32 +0000] "GET /lmovies=biglarry&Password=puppy90 HTTP/1.1" 404 176 "-" "PostmanRuntime/7.39.0"
::1 - - [25/Jul/2024:19:29:44 +0000] "GET /lmovies HTTP/1.1" 404 146 "-" "PostmanRuntime/7.39.0"
::1 - - [29/Jul/2024:19:36:51 +0000] "GET /Genre/Thriller HTTP/1.1" 404 153 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:19:37:14 +0000] "GET /genre/Thriller HTTP/1.1" 404 153 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:19:47:03 +0000] "PUT /movies/directors/Judd%20Apatow HTTP/1.1" 404 169 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:20:04:09 +0000] "DELETE /users/bigjim/Green%20Mile HTTP/1.1" 404 167 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:20:04:59 +0000] "DELETE /users/bigbob/Superbad HTTP/1.1" 404 163 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:20:06:48 +0000] "DELETE /users/bigbob/Superbad HTTP/1.1" 404 163 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:20:07:45 +0000] "DELETE /users/bigbob/Superbad HTTP/1.1" 404 163 "-" "PostmanRuntime/7.40.0"
::1 - - [29/Jul/2024:20:10:19 +0000] "DELETE /users/bigbob/Superbad HTTP/1.1" 404 163 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:17:34:03 +0000] "DELETE /users/bigbob/Superbad HTTP/1.1" 404 163 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:17:36:33 +0000] "DELETE /users/bigjim/Shawshank%20Redemption HTTP/1.1" 404 177 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:17:37:11 +0000] "DELETE /users/bigjim/Shawshank%20Redemption HTTP/1.1" 404 177 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:17:38:33 +0000] "DELETE /users/bigjim/Shawshank%20Redemption HTTP/1.1" 404 177 "-" "PostmanRuntime/7.40.0"
::1 - - [30/Jul/2024:17:44:12 +0000] "DELETE /users/bigjim/Shawshank%20Redemption HTTP/1.1" 404 177 "-" "PostmanRuntime/7.40.0"
::1 - - [31/Jul/2024:00:26:21 +0000] "DELETE /users/biglarry2/FavoriteMovies/ HTTP/1.1" 404 173 "-" "PostmanRuntime/7.40.0"
